IdPunto	Latitud	Longitud	Descripcion
1428	-17,720281	-63,141763	P 1428 
1429	-17,726796	-63,138413	P 1429 
1430	-17,718156	-63,139334	P 1430 
1431	-17,718374	-63,140725	P 1431 
1432	-17,718502	-63,15383	P 1432 
1433	-17,715245	-63,153662	P 1433 
1434	-17,717862	-63,153793	P 1434 
1435	-17,717194	-63,153762	P 1435 
1436	-17,716537	-63,153727	P 1436 
1437	-17,714694	-63,147613	P 1437 
1438	-17,715892	-63,153693	P 1438 
1439	-17,719179	-63,146653	P 1439 
1440	-17,798318	-63,099318	P 1440 
1441	-17,721554	-63,141569	P 1441 
1442	-17,722754	-63,140754	P 1442 
1443	-17,71535	-63,152281	P 1443 
1444	-17,853496	-63,201971	P 1444 
1445	-17,854355	-63,202608	P 1445 
1446	-17,809921	-63,228512	P 1446 
1447	-17,835109	-63,221226	P 1447 
1448	-17,81233	-63,207454	P 1448 
1449	-17,848911	-63,203824	P 1449 
1450	-17,781941	-63,184988	P 1450 
1451	-17,782951	-63,184873	P 1451 
1452	-17,778008	-63,179384	P 1452 
1453	-17,776442	-63,183263	P 1453 
1454	-17,787091	-63,182301	P 1454 
1455	-17,786915	-63,181232	P 1455 
1456	-17,780134	-63,176729	P 1456 
1457	-17,779851	-63,174992	P 1457 
1458	-17,788132	-63,182164	P 1458 
1459	-17,779471	-63,180935	P 1459 
1460	-17,781898	-63,159823	P 1460 
1461	-17,781678	-63,159843	P 1461 
1462	-17,780199	-63,14763	P 1462 
1463	-17,77929	-63,147228	P 1463 
1464	-17,792312	-63,128545	P 1464 
1465	-17,794755	-63,166215	P 1465 
1466	-17,796122	-63,12893	P 1466 
1467	-17,781409	-63,154602	P 1467 
1468	-17,729126	-63,144624	P 1468 
1469	-17,771614	-63,168039	P 1469 
1470	-17,78787	-63,181086	P 1470 
1471	-17,795361	-63,166361	P 1471 
1472	-17,798779	-63,150503	P 1472 
1473	-17,798115	-63,150265	P 1473 
1474	-17,770772	-63,171736	P 1474 
1475	-17,764945	-63,160867	P 1475 
1476	-17,779417	-63,146679	P 1476 
1477	-17,811531	-63,204633	P 1477 
1478	-17,805945	-63,127923	P 1478 
1479	-17,790991	-63,162785	P 1479 
1480	-17,805206	-63,198126	P 1480 
1481	-17,795849	-63,166623	P 1481 
1482	-17,7566	-63,154095	P 1482 
1483	-17,720848	-63,162218	P 1483 
1484	-17,807655	-63,227907	P 1484 
1485	-17,802082	-63,153231	P 1485 
1486	-17,801728	-63,196625	P 1486 
1487	-17,828776	-63,202962	P 1487 
1488	-17,790334	-63,165138	P 1488 
1489	-17,792126	-63,126932	P 1489 
1490	-17,800734	-63,140851	P 1490 
1491	-17,839503	-63,200217	P 1491 
1492	-17,827637	-63,215275	P 1492 
1493	-17,770369	-63,171227	P 1493 
1494	-17,801381	-63,135345	P 1494 
1495	-17,723091	-63,164645	P 1495 
1496	-17,805825	-63,128093	P 1496 
1497	-17,776394	-63,124306	P 1497 
1498	-17,775545	-63,124917	P 1498 
1499	-17,810157	-63,12846	P 1499 
1500	-17,714296	-63,145528	P 1500 
1501	-17,715347	-63,150746	P 1501 
1502	-17,790223	-63,142697	P 1502 
1503	-17,82112	-63,135881	P 1503 
1504	-17,716051	-63,161873	P 1504 
1505	-17,802136	-63,127384	P 1505 
1506	-17,798285	-63,192707	P 1506 
1507	-17,803835	-63,19933	P 1507 
1508	-17,781202	-63,154612	P 1508 
1509	-17,770482	-63,122994	P 1509 
1510	-17,784366	-63,188702	P 1510 
1511	-17,744574	-63,173064	P 1511 
1512	-17,726571	-63,166229	P 1512 
1513	-17,797825	-63,175116	P 1513 
1514	-17,785682	-63,171919	P 1514 
1515	-17,785582	-63,171997	P 1515 
1516	-17,78485	-63,172034	P 1516 
1517	-17,776171	-63,185953	P 1517 
1518	-17,783141	-63,1888	P 1518 
1519	-17,787883	-63,18826	P 1519 
1520	-17,788511	-63,188009	P 1520 
1521	-17,786444	-63,188774	P 1521 
1522	-17,785514	-63,188982	P 1522 
1523	-17,784837	-63,171817	P 1523 
1524	-17,790811	-63,189451	P 1524 
1525	-17,790082	-63,188927	P 1525 
1526	-17,791357	-63,189815	P 1526 
1527	-17,798215	-63,176382	P 1527 
1528	-17,772397	-63,127649	P 1528 
1529	-17,807672	-63,128065	P 1529 
1530	-17,807931	-63,127924	P 1530 
1531	-17,798264	-63,175116	P 1531 
1532	-17,788208	-63,162439	P 1532 
1533	-17,79846	-63,171174	P 1533 
1534	-17,799289	-63,179705	P 1534 
1535	-17,798412	-63,176516	P 1535 
1536	-17,758178	-63,178613	P 1536 
1537	-17,759106	-63,178783	P 1537 
1538	-17,759115	-63,178943	P 1538 
1539	-17,760081	-63,179352	P 1539 
1540	-17,783217	-63,189006	P 1540 
1541	-17,761779	-63,179832	P 1541 
1542	-17,771459	-63,182319	P 1542 
1543	-17,769214	-63,182577	P 1543 
1544	-17,768109	-63,182417	P 1544 
1545	-17,768738	-63,182528	P 1545 
1546	-17,767632	-63,182293	P 1546 
1547	-17,767208	-63,182126	P 1547 
1548	-17,764122	-63,180764	P 1548 
1549	-17,768082	-63,182233	P 1549 
1550	-17,765828	-63,181421	P 1550 
1551	-17,765368	-63,181236	P 1551 
1552	-17,764782	-63,181008	P 1552 
1553	-17,76763	-63,182113	P 1553 
1554	-17,767185	-63,181959	P 1554 
1555	-17,734216	-63,169025	P 1555 
1556	-17,744961	-63,173215	P 1556 
1557	-17,738174	-63,170713	P 1557 
1558	-17,798801	-63,178547	P 1558 
1559	-17,760294	-63,179435	P 1559 
1560	-17,763296	-63,1806	P 1560 
1561	-17,763978	-63,180878	P 1561 
1562	-17,720403	-63,163584	P 1562 
1563	-17,744412	-63,17319	P 1563 
1564	-17,748381	-63,174773	P 1564 
1565	-17,739539	-63,150732	P 1565 
1566	-17,764597	-63,181118	P 1566 
1567	-17,766835	-63,181992	P 1567 
1568	-17,735836	-63,169664	P 1568 
1569	-17,800458	-63,184658	P 1569 
1570	-17,777854	-63,188146	P 1570 
1571	-17,776604	-63,187046	P 1571 
1572	-17,768508	-63,182325	P 1572 
1573	-17,754714	-63,177243	P 1573 
1574	-17,755805	-63,177674	P 1574 
1575	-17,753657	-63,176821	P 1575 
1576	-17,756429	-63,177916	P 1576 
1577	-17,755199	-63,17743	P 1577 
1578	-17,752493	-63,176371	P 1578 
1579	-17,752612	-63,17622	P 1579 
1580	-17,756943	-63,177931	P 1580 
1581	-17,755068	-63,177185	P 1581 
1582	-17,753234	-63,17646	P 1582 
1583	-17,753064	-63,176587	P 1583 
1584	-17,748222	-63,17471	P 1584 
1585	-17,747505	-63,174386	P 1585 
1586	-17,800314	-63,184143	P 1586 
1587	-17,799856	-63,182519	P 1587 
1588	-17,786324	-63,188601	P 1588 
1589	-17,788041	-63,187975	P 1589 
1590	-17,783995	-63,189009	P 1590 
1591	-17,800182	-63,183675	P 1591 
1592	-17,79936	-63,180601	P 1592 
1593	-17,787741	-63,1636	P 1593 
1594	-17,787656	-63,163891	P 1594 
1595	-17,787854	-63,16315	P 1595 
1596	-17,799679	-63,181042	P 1596 
1597	-17,772894	-63,182243	P 1597 
1598	-17,734918	-63,169435	P 1598 
1599	-17,794934	-63,135345	P 1599 
1600	-17,793794	-63,133957	P 1600 
1601	-17,794431	-63,13401	P 1601 
1602	-17,794307	-63,135281	P 1602 
1603	-17,777079	-63,187569	P 1603 
1604	-17,784824	-63,188795	P 1604 
1605	-17,785513	-63,188754	P 1605 
1606	-17,800679	-63,185426	P 1606 
1607	-17,807906	-63,128379	P 1607 
1608	-17,737191	-63,170327	P 1608 
1609	-17,808062	-63,128139	P 1609 
1610	-17,808058	-63,128327	P 1610 
1611	-17,8004	-63,183661	P 1611 
1612	-17,79942	-63,180751	P 1612 
1613	-17,739691	-63,171183	P 1613 
1614	-17,73761	-63,170363	P 1614 
1615	-17,736524	-63,169935	P 1615 
1616	-17,729331	-63,167109	P 1616 
1617	-17,753838	-63,176686	P 1617 
1618	-17,754452	-63,176932	P 1618 
1619	-17,79368	-63,135215	P 1619 
1620	-17,795065	-63,134067	P 1620 
1621	-17,743476	-63,172805	P 1621 
1622	-17,797083	-63,126988	P 1622 
1623	-17,798054	-63,175787	P 1623 
1624	-17,754863	-63,177105	P 1624 
1625	-17,771869	-63,182293	P 1625 
1626	-17,798257	-63,176537	P 1626 
1627	-17,739107	-63,171079	P 1627 
1628	-17,758267	-63,178453	P 1628 
1629	-17,770939	-63,182357	P 1629 
1630	-17,728909	-63,166942	P 1630 
1631	-17,757875	-63,178499	P 1631 
1632	-17,798199	-63,175749	P 1632 
1633	-17,763806	-63,180635	P 1633 
1634	-17,744086	-63,172874	P 1634 
1635	-17,744019	-63,173033	P 1635 
1636	-17,742051	-63,172084	P 1636 
1637	-17,741997	-63,172232	P 1637 
1638	-17,730093	-63,167409	P 1638 
1639	-17,726717	-63,16608	P 1639 
1640	-17,726673	-63,166201	P 1640 
1641	-17,728748	-63,167005	P 1641 
1642	-17,769919	-63,18244	P 1642 
1643	-17,798374	-63,176387	P 1643 
1644	-17,774498	-63,180136	P 1644 
1645	-17,782198	-63,188998	P 1645 
1646	-17,779609	-63,181875	P 1646 
1647	-17,781411	-63,177452	P 1647 
1648	-17,78405	-63,171938	P 1648 
1649	-17,792592	-63,190743	P 1649 
1650	-17,791679	-63,190059	P 1650 
1651	-17,770386	-63,18259	P 1651 
1652	-17,77935	-63,180303	P 1652 
1653	-17,784028	-63,185769	P 1653 
1654	-17,786001	-63,176877	P 1654 
1655	-17,785115	-63,185709	P 1655 
1656	-17,78691	-63,18547	P 1656 
1657	-17,783001	-63,185787	P 1657 
1658	-17,781994	-63,185834	P 1658 
1659	-17,799482	-63,18035	P 1659 
1660	-17,799293	-63,180382	P 1660 
1661	-17,773725	-63,182184	P 1661 
1662	-17,780958	-63,185077	P 1662 
1663	-17,781231	-63,18902	P 1663 
1664	-17,770386	-63,1824	P 1664 
1665	-17,778338	-63,18841	P 1665 
1666	-17,749987	-63,175765	P 1666 
1667	-17,75194	-63,176147	P 1667 
1668	-17,751999	-63,175981	P 1668 
1669	-17,784542	-63,178153	P 1669 
1670	-17,783533	-63,178252	P 1670 
1671	-17,78538	-63,178014	P 1671 
1672	-17,78724	-63,178686	P 1672 
1673	-17,797273	-63,118565	P 1673 
1674	-17,750128	-63,174824	P 1674 
1675	-17,750004	-63,174795	P 1675 
1676	-17,781287	-63,176498	P 1676 
1677	-17,781106	-63,174861	P 1677 
1678	-17,779128	-63,179098	P 1678 
1679	-17,747551	-63,174242	P 1679 
1680	-17,797074	-63,127156	P 1680 
1681	-17,749846	-63,175757	P 1681 
1682	-17,739306	-63,151064	P 1682 
1683	-17,77513	-63,183391	P 1683 
1684	-17,786529	-63,17884	P 1684 
1685	-17,799265	-63,180256	P 1685 
1686	-17,799448	-63,180217	P 1686 
1687	-17,782498	-63,178337	P 1687 
1688	-17,797541	-63,118591	P 1688 
1689	-17,784565	-63,189026	P 1689 
1690	-17,730033	-63,167509	P 1690 
1691	-17,739642	-63,171289	P 1691 
1692	-17,765209	-63,181359	P 1692 
1693	-17,749502	-63,175499	P 1693 
1694	-17,799074	-63,179555	P 1694 
1695	-17,797965	-63,175352	P 1695 
1696	-17,750405	-63,17508	P 1696 
1697	-17,739123	-63,15095	P 1697 
1698	-17,749749	-63,174836	P 1698 
1699	-17,787741	-63,186242	P 1699 
1700	-17,770586	-63,182578	P 1700 
1701	-17,798173	-63,175324	P 1701 
1702	-17,786093	-63,185694	P 1702 
1703	-17,759598	-63,17914	P 1703 
1704	-17,75959	-63,178973	P 1704 
1705	-17,807366	-63,198623	P 1705 
1706	-17,781988	-63,172276	P 1706 
1707	-17,775534	-63,174558	P 1707 
1708	-17,800408	-63,18573	P 1708 
1709	-17,799125	-63,185933	P 1709 
1710	-17,778446	-63,18824	P 1710 
1711	-17,782451	-63,172197	P 1711 
1712	-17,780187	-63,172513	P 1712 
1713	-17,791028	-63,172511	P 1713 
1714	-17,790871	-63,172311	P 1714 
1715	-17,800902	-63,185407	P 1715 
1716	-17,799332	-63,186095	P 1716 
1717	-17,79978	-63,186018	P 1717 
1718	-17,782882	-63,171189	P 1718 
1719	-17,782936	-63,171782	P 1719 
1720	-17,782709	-63,169487	P 1720 
1721	-17,782287	-63,165213	P 1721 
1722	-17,787795	-63,18644	P 1722 
1723	-17,805294	-63,19904	P 1723 
1724	-17,808654	-63,200463	P 1724 
1725	-17,808532	-63,200286	P 1725 
1726	-17,808208	-63,199817	P 1726 
1727	-17,78812	-63,187282	P 1727 
1728	-17,745071	-63,150618	P 1728 
1729	-17,744517	-63,150258	P 1729 
1730	-17,744324	-63,150133	P 1730 
1731	-17,743489	-63,149592	P 1731 
1732	-17,77447	-63,178838	P 1732 
1733	-17,775219	-63,175748	P 1733 
1734	-17,796887	-63,186508	P 1734 
1735	-17,79559	-63,186499	P 1735 
1736	-17,794474	-63,186675	P 1736 
1737	-17,79283	-63,126729	P 1737 
1738	-17,795798	-63,127018	P 1738 
1739	-17,793913	-63,126806	P 1739 
1740	-17,774665	-63,178818	P 1740 
1741	-17,774868	-63,177036	P 1741 
1742	-17,795628	-63,186691	P 1742 
1743	-17,793778	-63,186786	P 1743 
1744	-17,723789	-63,154912	P 1744 
1745	-17,724397	-63,155199	P 1745 
1746	-17,723213	-63,15461	P 1746 
1747	-17,722963	-63,154485	P 1747 
1748	-17,716321	-63,143707	P 1748 
1749	-17,787892	-63,186668	P 1749 
1750	-17,780408	-63,188962	P 1750 
1751	-17,796353	-63,18638	P 1751 
1752	-17,774833	-63,1763	P 1752 
1753	-17,745722	-63,15104	P 1753 
1754	-17,747511	-63,152201	P 1754 
1755	-17,789103	-63,186398	P 1755 
1756	-17,78407	-63,172145	P 1756 
1757	-17,781214	-63,18879	P 1757 
1758	-17,77568	-63,184553	P 1758 
1759	-17,775314	-63,183376	P 1759 
1760	-17,774991	-63,182281	P 1760 
1761	-17,780853	-63,172419	P 1761 
1762	-17,7932	-63,185751	P 1762 
1763	-17,782552	-63,167772	P 1763 
1764	-17,782454	-63,166903	P 1764 
1765	-17,782631	-63,168626	P 1765 
1766	-17,782792	-63,170335	P 1766 
1767	-17,782374	-63,165954	P 1767 
1768	-17,780258	-63,18602	P 1768 
1769	-17,781022	-63,18593	P 1769 
1770	-17,779963	-63,184061	P 1770 
1771	-17,806078	-63,198273	P 1771 
1772	-17,806721	-63,197673	P 1772 
1773	-17,774527	-63,180879	P 1773 
1774	-17,793085	-63,185863	P 1774 
1775	-17,770582	-63,182383	P 1775 
1776	-17,793155	-63,126733	P 1776 
1777	-17,800051	-63,13517	P 1777 
1778	-17,800711	-63,135225	P 1778 
1779	-17,799417	-63,135113	P 1779 
1780	-17,795159	-63,12695	P 1780 
1781	-17,798161	-63,135022	P 1781 
1782	-17,798782	-63,135072	P 1782 
1783	-17,786312	-63,177796	P 1783 
1784	-17,786982	-63,177644	P 1784 
1785	-17,78739	-63,184373	P 1785 
1786	-17,725021	-63,155483	P 1786 
1787	-17,717519	-63,142889	P 1787 
1788	-17,718622	-63,142077	P 1788 
1789	-17,718074	-63,142504	P 1789 
1790	-17,781499	-63,178509	P 1790 
1791	-17,797528	-63,134966	P 1791 
1792	-17,774798	-63,182294	P 1792 
1793	-17,807268	-63,198485	P 1793 
1794	-17,779772	-63,182965	P 1794 
1795	-17,779521	-63,172609	P 1795 
1796	-17,800138	-63,185956	P 1796 
1797	-17,789727	-63,188699	P 1797 
1798	-17,80779	-63,199229	P 1798 
1799	-17,774701	-63,178039	P 1799 
1800	-17,714779	-63,14468	P 1800 
1801	-17,792233	-63,186996	P 1801 
1802	-17,790455	-63,187233	P 1802 
1803	-17,790604	-63,187434	P 1803 
1804	-17,792977	-63,187107	P 1804 
1805	-17,789776	-63,187556	P 1805 
1806	-17,791769	-63,187274	P 1806 
1807	-17,781819	-63,172484	P 1807 
1808	-17,774944	-63,1821	P 1808 
1809	-17,791654	-63,187289	P 1809 
1810	-17,788808	-63,18514	P 1810 
1811	-17,77475	-63,182112	P 1811 
1812	-17,774487	-63,179944	P 1812 
1813	-17,774733	-63,180949	P 1813 
1814	-17,780457	-63,17877	P 1814 
1815	-17,780137	-63,18517	P 1815 
1816	-17,783103	-63,172051	P 1816 
1817	-17,783016	-63,172404	P 1817 
1818	-17,793737	-63,134595	P 1818 
1819	-17,796825	-63,12714	P 1819 
1820	-17,79499	-63,134715	P 1820 
1821	-17,796442	-63,127088	P 1821 
1822	-17,774694	-63,179929	P 1822 
1823	-17,792472	-63,134467	P 1823 
1824	-17,793095	-63,134523	P 1824 
1825	-17,796274	-63,134845	P 1825 
1826	-17,795613	-63,134771	P 1826 
1827	-17,796893	-63,134893	P 1827 
1828	-17,793375	-63,186783	P 1828 
1829	-17,793487	-63,18704	P 1829 
1830	-17,793408	-63,187153	P 1830 
1831	-17,788777	-63,18791	P 1831 
1832	-17,787582	-63,185345	P 1832 
1833	-17,788624	-63,187739	P 1833 
1834	-17,798614	-63,16846	P 1834 
1835	-17,789582	-63,147125	P 1835 
1836	-17,78961	-63,146476	P 1836 
1837	-17,789863	-63,143936	P 1837 
1838	-17,790142	-63,142404	P 1838 
1839	-17,791752	-63,13439	P 1839 
1840	-17,791411	-63,137152	P 1840 
1841	-17,791467	-63,13655	P 1841 
1842	-17,797014	-63,133647	P 1842 
1843	-17,792184	-63,12667	P 1843 
1844	-17,791956	-63,13302	P 1844 
1845	-17,807737	-63,128401	P 1845 
1846	-17,807781	-63,128512	P 1846 
1847	-17,807695	-63,130247	P 1847 
1848	-17,807532	-63,133053	P 1848 
1849	-17,807167	-63,139215	P 1849 
1850	-17,808947	-63,150297	P 1850 
1851	-17,808095	-63,151237	P 1851 
1852	-17,804396	-63,16568	P 1852 
1853	-17,798474	-63,177339	P 1853 
1854	-17,798627	-63,177306	P 1854 
1855	-17,798957	-63,178512	P 1855 
1856	-17,800084	-63,182479	P 1856 
1857	-17,800844	-63,185715	P 1857 
1858	-17,801044	-63,18602	P 1858 
1859	-17,816117	-63,188363	P 1859 
1860	-17,816832	-63,188227	P 1860 
1861	-17,822485	-63,188692	P 1861 
1862	-17,822889	-63,185217	P 1862 
1863	-17,82251	-63,185109	P 1863 
1864	-17,821587	-63,176717	P 1864 
1865	-17,821921	-63,176516	P 1865 
1866	-17,822582	-63,178315	P 1866 
1867	-17,82419	-63,176843	P 1867 
1868	-17,824198	-63,177034	P 1868 
1869	-17,822663	-63,187403	P 1869 
1870	-17,820923	-63,187551	P 1870 
1871	-17,831378	-63,200693	P 1871 
1872	-17,834667	-63,197629	P 1872 
1873	-17,83792	-63,199821	P 1873 
1874	-17,841463	-63,201258	P 1874 
1875	-17,826453	-63,214305	P 1875 
1876	-17,838441	-63,223992	P 1876 
1877	-17,81502	-63,205055	P 1877 
1878	-17,804278	-63,198887	P 1878 
1879	-17,803851	-63,198935	P 1879 
1880	-17,802101	-63,197383	P 1880 
1881	-17,800231	-63,195268	P 1881 
1882	-17,797908	-63,192641	P 1882 
1883	-17,798148	-63,192892	P 1883 
1884	-17,797097	-63,191661	P 1884 
1885	-17,797271	-63,191644	P 1885 
1886	-17,796115	-63,19028	P 1886 
1887	-17,795543	-63,189632	P 1887 
1888	-17,794736	-63,188725	P 1888 
1889	-17,793736	-63,187611	P 1889 
1890	-17,793354	-63,187424	P 1890 
1891	-17,793205	-63,187171	P 1891 
1892	-17,793126	-63,187101	P 1892 
1893	-17,793185	-63,186796	P 1893 
1894	-17,793071	-63,186873	P 1894 
1895	-17,792258	-63,187208	P 1895 
1896	-17,791643	-63,187061	P 1896 
1897	-17,789761	-63,187347	P 1897 
1898	-17,789173	-63,18754	P 1898 
1899	-17,784292	-63,18905	P 1899 
1900	-17,78218	-63,188791	P 1900 
1901	-17,780613	-63,188744	P 1901 
1902	-17,780582	-63,188976	P 1902 
1903	-17,779434	-63,18857	P 1903 
1905	-17,777208	-63,187425	P 1905 
1906	-17,77677	-63,186943	P 1906 
1907	-17,775904	-63,185855	P 1907 
1908	-17,776044	-63,186155	P 1908 
1909	-17,775584	-63,184808	P 1909 
1910	-17,769239	-63,182426	P 1910 
1911	-17,765999	-63,181661	P 1911 
1912	-17,766427	-63,181831	P 1912 
1913	-17,765594	-63,181499	P 1913 
1914	-17,766283	-63,181599	P 1914 
1915	-17,766766	-63,181797	P 1915 
1916	-17,762696	-63,180348	P 1916 
1917	-17,762074	-63,180123	P 1917 
1918	-17,762648	-63,180173	P 1918 
1919	-17,763384	-63,180462	P 1919 
1920	-17,760758	-63,179524	P 1920 
1921	-17,755882	-63,177508	P 1921 
1922	-17,751707	-63,176094	P 1922 
1923	-17,751792	-63,175863	P 1923 
1924	-17,7507	-63,175403	P 1924 
1925	-17,750596	-63,175651	P 1925 
1926	-17,749106	-63,1751	P 1926 
1927	-17,749228	-63,174865	P 1927 
1928	-17,748275	-63,174496	P 1928 
1929	-17,746187	-63,173704	P 1929 
1930	-17,746043	-63,173821	P 1930 
1931	-17,740426	-63,171655	P 1931 
1932	-17,740586	-63,17172	P 1932 
1933	-17,740505	-63,171437	P 1933 
1934	-17,740664	-63,171498	P 1934 
1935	-17,73916	-63,170974	P 1935 
1936	-17,738236	-63,170609	P 1936 
1937	-17,73623	-63,16995	P 1937 
1938	-17,733613	-63,168909	P 1938 
1939	-17,732297	-63,168459	P 1939 
1940	-17,732362	-63,168249	P 1940 
1941	-17,732048	-63,168354	P 1941 
1942	-17,732111	-63,168156	P 1942 
1943	-17,731264	-63,167817	P 1943 
1944	-17,731208	-63,168027	P 1944 
1945	-17,729269	-63,167209	P 1945 
1946	-17,725081	-63,165638	P 1946 
1947	-17,724913	-63,165571	P 1947 
1948	-17,725171	-63,165412	P 1948 
1949	-17,723062	-63,164781	P 1949 
1950	-17,721429	-63,163989	P 1950 
1952	-17,714704	-63,168823	P 1952 
1953	-17,714817	-63,169081	P 1953 
1954	-17,736681	-63,141615	P 1954 
1955	-17,734835	-63,143622	P 1955 
1956	-17,735016	-63,14383	P 1956 
1957	-17,734637	-63,143654	P 1957 
1958	-17,734488	-63,143766	P 1958 
1959	-17,734504	-63,144008	P 1959 
1960	-17,734762	-63,144166	P 1960 
1961	-17,735144	-63,144121	P 1961 
1962	-17,740951	-63,14785	P 1962 
1963	-17,740891	-63,147951	P 1963 
1964	-17,74112	-63,148111	P 1964 
1965	-17,741176	-63,148019	P 1965 
1966	-17,741645	-63,147241	P 1966 
1967	-17,742065	-63,14875	P 1967 
1968	-17,740246	-63,147517	P 1968 
1969	-17,746609	-63,151616	P 1969 
1970	-17,754674	-63,157224	P 1970 
1971	-17,755759	-63,155792	P 1971 
1972	-17,755965	-63,155532	P 1972 
1973	-17,755474	-63,156684	P 1973 
1974	-17,760021	-63,157471	P 1974 
1975	-17,761117	-63,158225	P 1975 
1976	-17,761166	-63,158148	P 1976 
1977	-17,761661	-63,158594	P 1977 
1978	-17,761739	-63,158545	P 1978 
1979	-17,763453	-63,159563	P 1979 
1980	-17,763804	-63,159876	P 1980 
1981	-17,76368	-63,160054	P 1981 
1982	-17,764815	-63,160624	P 1982 
1983	-17,764951	-63,16122	P 1983 
1984	-17,765041	-63,161054	P 1984 
1985	-17,772674	-63,169581	P 1985 
1986	-17,772851	-63,169544	P 1986 
1987	-17,776141	-63,17387	P 1987 
1988	-17,777672	-63,173017	P 1988 
1989	-17,778254	-63,172873	P 1989 
1990	-17,778043	-63,173177	P 1990 
1991	-17,778291	-63,173097	P 1991 
1992	-17,780992	-63,173818	P 1992 
1993	-17,780875	-63,172619	P 1993 
1994	-17,780978	-63,172604	P 1994 
1995	-17,781047	-63,173752	P 1995 
1996	-17,782795	-63,172136	P 1996 
1997	-17,78831	-63,171294	P 1997 
1998	-17,788835	-63,171254	P 1998 
1999	-17,78958	-63,17159	P 1999 
2000	-17,789759	-63,171443	P 2000 
2001	-17,790878	-63,172693	P 2001 
2002	-17,791053	-63,173076	P 2002 
2003	-17,791363	-63,173439	P 2003 
2004	-17,791626	-63,173228	P 2004 
2005	-17,791246	-63,173629	P 2005 
2006	-17,791357	-63,17438	P 2006 
2007	-17,791249	-63,174408	P 2007 
2008	-17,791487	-63,175829	P 2008 
2009	-17,791598	-63,175807	P 2009 
2010	-17,791617	-63,176648	P 2010 
2011	-17,791724	-63,17663	P 2011 
2012	-17,791778	-63,177601	P 2012 
2013	-17,791764	-63,177707	P 2013 
2014	-17,791821	-63,177868	P 2014 
2015	-17,791926	-63,177837	P 2015 
2016	-17,791889	-63,177666	P 2016 
2017	-17,790542	-63,177956	P 2017 
2018	-17,790419	-63,177981	P 2018 
2019	-17,792085	-63,179528	P 2019 
2020	-17,792189	-63,179513	P 2020 
2021	-17,792244	-63,180494	P 2021 
2022	-17,792346	-63,180479	P 2022 
2023	-17,792375	-63,181312	P 2023 
2024	-17,792484	-63,181293	P 2024 
2025	-17,792604	-63,182624	P 2025 
2026	-17,792712	-63,18261	P 2026 
2027	-17,792746	-63,183532	P 2027 
2028	-17,792829	-63,183335	P 2028 
2029	-17,792865	-63,184312	P 2029 
2030	-17,792989	-63,184322	P 2030 
2031	-17,794502	-63,18687	P 2031 
2032	-17,797966	-63,186377	P 2032 
2033	-17,797609	-63,186182	P 2033 
2034	-17,811074	-63,189821	P 2034 
2035	-17,81289	-63,189636	P 2035 
2036	-17,755212	-63,1565	P 2036 
2037	-17,774651	-63,177061	P 2037 
2038	-17,77453	-63,17783	P 2038 
2039	-17,776064	-63,182064	P 2039 
2040	-17,777506	-63,182587	P 2040 
2041	-17,777355	-63,181212	P 2041 
2042	-17,789441	-63,187715	P 2042 
2043	-17,789529	-63,187634	P 2043 
2044	-17,789109	-63,189831	P 2044 
2045	-17,789623	-63,190605	P 2045 
2046	-17,789737	-63,191711	P 2046 
2047	-17,789843	-63,192036	P 2047 
2048	-17,789692	-63,192072	P 2048 
2049	-17,789769	-63,192306	P 2049 
2050	-17,789871	-63,192294	P 2050 
2051	-17,789863	-63,192484	P 2051 
2052	-17,78985	-63,193086	P 2052 
2053	-17,789998	-63,194134	P 2053 
2054	-17,790081	-63,194117	P 2054 
2055	-17,790096	-63,194707	P 2055 
2056	-17,790162	-63,194409	P 2056 
2057	-17,790565	-63,195854	P 2057 
2058	-17,791167	-63,192042	P 2058 
2059	-17,791237	-63,196902	P 2059 
2060	-17,79149	-63,197491	P 2060 
2061	-17,791892	-63,19843	P 2061 
2062	-17,793306	-63,202199	P 2062 
2063	-17,794705	-63,205056	P 2063 
2064	-17,795093	-63,206064	P 2064 
2065	-17,795286	-63,206925	P 2065 
2066	-17,795917	-63,209733	P 2066 
2067	-17,797814	-63,216356	P 2067 
2068	-17,797908	-63,216775	P 2068 
2069	-17,79785	-63,217143	P 2069 
2070	-17,798686	-63,218387	P 2070 
2071	-17,801129	-63,22466	P 2071 
2072	-17,801706	-63,225916	P 2072 
2073	-17,803889	-63,227153	P 2073 
2074	-17,811815	-63,22952	P 2074 
2075	-17,812841	-63,230057	P 2075 
2076	-17,812924	-63,23024	P 2076 
2077	-17,813116	-63,230457	P 2077 
2078	-17,813446	-63,230373	P 2078 
2079	-17,772328	-63,202902	P 2079 
2080	-17,772517	-63,199871	P 2080 
2081	-17,772911	-63,196667	P 2081 
2082	-17,773255	-63,194938	P 2082 
2083	-17,773396	-63,19379	P 2083 
2084	-17,773383	-63,192907	P 2084 
2085	-17,773504	-63,192931	P 2085 
2086	-17,773496	-63,191661	P 2086 
2087	-17,773637	-63,191694	P 2087 
2088	-17,773534	-63,191332	P 2088 
2089	-17,773732	-63,191375	P 2089 
2090	-17,773426	-63,191464	P 2090 
2091	-17,77399	-63,189061	P 2091 
2092	-17,77385	-63,189065	P 2092 
2093	-17,773809	-63,189384	P 2093 
2094	-17,773652	-63,190726	P 2094 
